"TID","TARGET_TYPE","PREF_NAME","TAX_ID","ORGANISM","CHEMBL_ID","SPECIES_GROUP_FLAG"
104918,"PROTEIN FAMILY","Phosphodiesterase 7",9606,"Homo sapiens","CHEMBL2111411",
104919,"SELECTIVITY GROUP","Coagulation factor VII and X",9606,"Homo sapiens","CHEMBL2111412",
104921,"PROTEIN COMPLEX","GABA A receptor alpha-2/beta-2/gamma-2",9606,"Homo sapiens","CHEMBL2111413",
104922,"PROTEIN FAMILY","Tyrosine-protein kinase ABL",9606,"Homo sapiens","CHEMBL2111414",
104923,"PROTEIN FAMILY","Cannabinoid receptor",10090,"Mus musculus","CHEMBL2111415",
104924,"PROTEIN COMPLEX","Integrin alpha-V/beta-6",9606,"Homo sapiens","CHEMBL2111416",
104925,"CHIMERIC PROTEIN","Muscarinic acetylcholine receptor M1/M5 chimeric protein",9606,"Homo sapiens","CHEMBL2111417",
104926,"SELECTIVITY GROUP","Muscarinic acetylcholine receptor M1 and M3",9606,"Homo sapiens","CHEMBL2111418",
104928,"SELECTIVITY GROUP","Coagulation factor X and plasma kallikrein",9606,"Homo sapiens","CHEMBL2111419",
104929,"PROTEIN FAMILY","Cerebral cortex alpha adrenergic receptor",9913,"Bos taurus","CHEMBL2111420",
104930,"PROTEIN COMPLEX","Transcription factor AP1",9606,"Homo sapiens","CHEMBL2111421",
104932,"SELECTIVITY GROUP","Matrix metalloproteinase (1 and 13)",9606,"Homo sapiens","CHEMBL2111422",
104933,"SELECTIVITY GROUP","Melanocortin receptor (M1 and M4)",9606,"Homo sapiens","CHEMBL2111423",
104934,"SELECTIVITY GROUP","Coagulation factor IX and X",9606,"Homo sapiens","CHEMBL2111424",
104936,"PROTEIN COMPLEX GROUP","Fibronectin receptor (Integrin alpha-5/beta-1 and alpha-V/beta-3)",9606,"Homo sapiens","CHEMBL2111425",
104937,"PROTEIN-PROTEIN INTERACTION","ETS-related transcription factor Elf-3/Vitamin D3 receptor-interacting protein (ESX/MED23)",9606,"Homo sapiens","CHEMBL2111426",
104938,"PROTEIN FAMILY","Somatostatin receptor",10090,"Mus musculus","CHEMBL2111427",
104939,"SELECTIVITY GROUP","VEGF-receptor 2 and stem cell growth factor receptor (KDR and KIT)",9606,"Homo sapiens","CHEMBL2111428",
104940,"PROTEIN FAMILY","Histone deacetylase (HDAC1 and HDAC2)",9606,"Homo sapiens","CHEMBL2111429",
104941,"PROTEIN-PROTEIN INTERACTION","MIF/CD74 (Macrophage migration inhibitory factor and HLA-DR antigens-associated invariant chain)",9606,"Homo sapiens","CHEMBL2111430",
104942,"PROTEIN FAMILY","Epidermal growth factor receptor and ErbB2 (HER1 and HER2)",9606,"Homo sapiens","CHEMBL2111431",
104943,"PROTEIN COMPLEX","PI3-kinase p110-delta/p85-alpha",9606,"Homo sapiens","CHEMBL2111432",
104944,"SELECTIVITY GROUP","Muscarinic receptor M1 and M2",10116,"Rattus norvegicus","CHEMBL2111433",
104948,"SELECTIVITY GROUP","VEGF-receptor 2 and Fibroblast growth factor receptor 2",9606,"Homo sapiens","CHEMBL2111434",
104950,"PROTEIN-PROTEIN INTERACTION","Annexin A2/S100-A10",9606,"Homo sapiens","CHEMBL2111435",
104951,"PROTEIN FAMILY","Somatostatin receptor",9606,"Homo sapiens","CHEMBL2111436",
104952,"PROTEIN FAMILY","Melanin-concentrating hormone receptor",9606,"Homo sapiens","CHEMBL2111437",
104953,"PROTEIN FAMILY","Neurotensin receptor",9606,"Homo sapiens","CHEMBL2111438",
104955,"PROTEIN FAMILY","VEGF-receptor 2 and Fibroblast growth factor receptor 1",9606,"Homo sapiens","CHEMBL2111439",
104956,"SELECTIVITY GROUP","VEGF-receptor 2 and PDGF-receptor beta (KDR and PDGFR beta)",9606,"Homo sapiens","CHEMBL2111440",
104958,"SELECTIVITY GROUP","Cathepsin (H and K)",9606,"Homo sapiens","CHEMBL2111441",
104959,"PROTEIN FAMILY","Monoamine oxidase",10090,"Mus musculus","CHEMBL2111442",
104960,"SELECTIVITY GROUP","Integrin alpha-V/beta-3 and alpha-IIb/beta 3",9606,"Homo sapiens","CHEMBL2111443",
104961,"PROTEIN COMPLEX GROUP","CDK3/cyclin E",9606,"Homo sapiens","CHEMBL2111444",
104962,"SELECTIVITY GROUP","Muscarinic acetylcholine receptor M2 and M4",9606,"Homo sapiens","CHEMBL2111445",
104963,"PROTEIN COMPLEX GROUP","cAMP-dependent protein kinase A",9913,"Bos taurus","CHEMBL2111446",
104964,"SELECTIVITY GROUP","Alpha adrenergic receptor 1A and 1D",10116,"Rattus norvegicus","CHEMBL2111447",
104778,"PROTEIN COMPLEX","Coagulation factor VII/tissue factor",9606,"Homo sapiens","CHEMBL2095194",
104779,"SELECTIVITY GROUP","Adenosine receptors; A1 & A3",9606,"Homo sapiens","CHEMBL2095195",
104780,"PROTEIN FAMILY","Monoamine oxidase",10116,"Rattus norvegicus","CHEMBL2095196",
104781,"PROTEIN COMPLEX","Protein farnesyltransferase",10116,"Rattus norvegicus","CHEMBL2095197",
104782,"PROTEIN COMPLEX","Sulfonylurea receptor 2, Kir6.2",9606,"Homo sapiens","CHEMBL2095198",
104783,"PROTEIN COMPLEX","Potassium-transporting ATPase",10116,"Rattus norvegicus","CHEMBL2095199",
104784,"PROTEIN FAMILY","Serotonin 2 (5-HT2) receptor",9606,"Homo sapiens","CHEMBL2095200",
104785,"SELECTIVITY GROUP","Monoamine transporters; serotonin & dopamine",9606,"Homo sapiens","CHEMBL2095201",
104786,"PROTEIN COMPLEX","Troponin, cardiac muscle",9606,"Homo sapiens","CHEMBL2095202",
104787,"PROTEIN FAMILY","Adrenergic receptor alpha",9606,"Homo sapiens","CHEMBL2095203",
104788,"PROTEIN FAMILY","Trypsin",9606,"Homo sapiens","CHEMBL2095204",
104789,"PROTEIN FAMILY","Monoamine oxidase",9606,"Homo sapiens","CHEMBL2095205",
104462,"SINGLE PROTEIN","Legumain",10090,"Mus musculus","CHEMBL1949492",
104675,"ORGANISM","Onchocerca ochengi",42157,"Onchocerca ochengi","CHEMBL2093135",
104676,"ORGANISM","Onchocerca lienalis",263205,"Onchocerca lienalis","CHEMBL2093136",
104848,"PROTEIN COMPLEX","Glutamate NMDA receptor; Grin1/Grin2c",10116,"Rattus norvegicus","CHEMBL2096911",
104849,"PROTEIN COMPLEX","Protein farnesyltransferase",10090,"Mus musculus","CHEMBL2096912",
104850,"PROTEIN FAMILY","Dopamine receptor",9913,"Bos taurus","CHEMBL2096970",
104851,"PROTEIN FAMILY","Carbonic anhydrase",9913,"Bos taurus","CHEMBL2096971",
104852,"PROTEIN COMPLEX","Sulfonylurea receptor 1, Kir6.2",9606,"Homo sapiens","CHEMBL2096972",
104853,"PROTEIN FAMILY","Peptide N-myristoyltransferase",9606,"Homo sapiens","CHEMBL2096973",
104854,"SELECTIVITY GROUP","Adrenergic receptor beta; ADRB1 & ADRB2",9606,"Homo sapiens","CHEMBL2096974",
104855,"PROTEIN COMPLEX","Acetylcholine receptor",7787,"Torpedo californica","CHEMBL2096975",
104856,"PROTEIN-PROTEIN INTERACTION","Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2",9606,"Homo sapiens","CHEMBL2096976",
104857,"PROTEIN FAMILY","Somatostatin receptor",10116,"Rattus norvegicus","CHEMBL2096977",
104858,"PROTEIN FAMILY","Thioredoxin reductase",9606,"Homo sapiens","CHEMBL2096978",
104859,"PROTEIN FAMILY","Phosphodiesterase 6",9913,"Bos taurus","CHEMBL2096979",
104887,"PROTEIN COMPLEX","Adrenomedullin receptor AM1; CALCRL/RAMP2",10116,"Rattus norvegicus","CHEMBL2103731",
104888,"PROTEIN COMPLEX","Amiloride-sensitive sodium channel, ENaC",9606,"Homo sapiens","CHEMBL2107836",
104889,"PROTEIN COMPLEX","Amylin receptor AMY1, CALCR/RAMP1",10116,"Rattus norvegicus","CHEMBL2107837",
104890,"PROTEIN COMPLEX","Calcitonin-gene-related peptide receptor, CALCRL/RAMP1",9606,"Homo sapiens","CHEMBL2107838",
104891,"PROTEIN COMPLEX","Neuronal acetylcholine receptor; alpha2/beta4",9606,"Homo sapiens","CHEMBL2109230",
104892,"PROTEIN COMPLEX","Amylin receptor AMY2; CALCR/RAMP2",10116,"Rattus norvegicus","CHEMBL2109231",
104893,"PROTEIN COMPLEX","Adrenomedullin receptor AM1; CALCRL/RAMP2",9606,"Homo sapiens","CHEMBL2109232",
104894,"PROTEIN COMPLEX","Neuronal acetylcholine receptor; alpha3/alpha6/beta2/beta3",9606,"Homo sapiens","CHEMBL2109233",
104895,"PROTEIN COMPLEX","Neuronal acetylcholine receptor; alpha3/beta2",9606,"Homo sapiens","CHEMBL2109234",
104896,"PROTEIN COMPLEX","Amylin receptor AMY3; CALCR/RAMP3",10116,"Rattus norvegicus","CHEMBL2109235",
104188,"SINGLE PROTEIN","Elongation factor 2",9606,"Homo sapiens","CHEMBL1795108",
104189,"SINGLE PROTEIN","Ephrin-A2",9606,"Homo sapiens","CHEMBL1795109",
104191,"SINGLE PROTEIN","BDNF/NT-3 growth factors receptor",10116,"Rattus norvegicus","CHEMBL1795111",
104192,"SINGLE PROTEIN","Type 1 fimbiral adhesin FimH",364106,"Escherichia coli (strain UTI89 / UPEC)","CHEMBL1795112",
104193,"SINGLE PROTEIN","Mannose-binding protein C",9606,"Homo sapiens","CHEMBL1795113",
104194,"SINGLE PROTEIN","CD209 antigen",9606,"Homo sapiens","CHEMBL1795114",
104195,"SINGLE PROTEIN","Calcium/calmodulin-dependent protein kinase kinase 2",10116,"Rattus norvegicus","CHEMBL1795115",
104196,"SINGLE PROTEIN","Protein arginine N-methyltransferase 5",9606,"Homo sapiens","CHEMBL1795116",
104197,"SINGLE PROTEIN","Histone-lysine N-methyltransferase, H3 lysine-79 specific",9606,"Homo sapiens","CHEMBL1795117",
104198,"SINGLE PROTEIN","Histone-lysine N-methyltransferase SUV39H1",9606,"Homo sapiens","CHEMBL1795118",
104199,"SINGLE PROTEIN","Chitinase",6282,"Onchocerca volvulus","CHEMBL1795119",
104790,"SELECTIVITY GROUP","Adenosine receptors; A2a & A3",9606,"Homo sapiens","CHEMBL2095213",
104791,"PROTEIN COMPLEX","Ribonucleoside-diphosphate reductase RR1",9606,"Homo sapiens","CHEMBL2095215",
104792,"PROTEIN FAMILY","Collagenase",9606,"Homo sapiens","CHEMBL2095216",
104793,"PROTEIN FAMILY","Fibroblast growth factor receptor",9606,"Homo sapiens","CHEMBL2095217",
104794,"SELECTIVITY GROUP","Adenosine receptors; A1 & A2a",10116,"Rattus norvegicus","CHEMBL2095218",
104795,"SELECTIVITY GROUP","Muscarinic acetylcholine receptors; M1 & M2",9606,"Homo sapiens","CHEMBL2095219",
104796,"SELECTIVITY GROUP","Phosphodiesterases; PDE5 & PDE6",9606,"Homo sapiens","CHEMBL2095220",
104797,"PROTEIN FAMILY","Vasopressin V1 receptor",10116,"Rattus norvegicus","CHEMBL2095221",
104798,"PROTEIN COMPLEX","Integrin alpha-5/beta-1",9606,"Homo sapiens","CHEMBL2095226",
104799,"PROTEIN FAMILY","Vascular endothelial growth factor receptor",9606,"Homo sapiens","CHEMBL2095227",
104800,"PROTEIN COMPLEX","Potassium-transporting ATPase",9823,"Sus scrofa","CHEMBL2095228",
104801,"PROTEIN FAMILY","Voltage-gated L-type calcium channel",9606,"Homo sapiens","CHEMBL2095229",
104802,"SELECTIVITY GROUP","Serotonin 1 receptors; 5-HT1B & 5-HT1D",9606,"Homo sapiens","CHEMBL2095230",
104803,"PROTEIN COMPLEX","Hepatitis C virus serine protease, NS3/NS4A",11103,"Hepatitis C virus","CHEMBL2095231",
104804,"PROTEIN COMPLEX","Exodeoxyribonuclease V",83333,"Escherichia coli (strain K12)","CHEMBL2095232",
104805,"SELECTIVITY GROUP","Cholinesterases; ACHE & BCHE",9606,"Homo sapiens","CHEMBL2095233",
104883,"SELECTIVITY GROUP","Dihydrofolate reductase; T. gondii vs rat",5811,"Toxoplasma gondii","CHEMBL2097172",
104884,"SELECTIVITY GROUP","Dihydrofolate reductase; P. carinii vs rat",4754,"Pneumocystis carinii","CHEMBL2097173",
104885,"PROTEIN COMPLEX","DNA gyrase",158878,"Staphylococcus aureus subsp. aureus Mu50","CHEMBL2097174",
104886,"SELECTIVITY GROUP","Dopamine D2 receptor/Serotonin 2 (5-HT2) receptor",10116,"Rattus norvegicus","CHEMBL2097175",
104326,"SINGLE PROTEIN","Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] 1",9606,"Homo sapiens","CHEMBL1909481",
104327,"SINGLE PROTEIN","14-3-3 protein sigma",9606,"Homo sapiens","CHEMBL1909482",
104328,"SINGLE PROTEIN","14-3-3 protein sigma",10090,"Mus musculus","CHEMBL1909483",
104329,"SINGLE PROTEIN","Sentrin-specific protease 1",9606,"Homo sapiens","CHEMBL1909484",
104330,"SINGLE PROTEIN","Glycogen synthase kinase 3 beta",9823,"Sus scrofa","CHEMBL1909485",
104331,"SINGLE PROTEIN","Protein-arginine deiminase type-1",9606,"Homo sapiens","CHEMBL1909486",
104332,"SINGLE PROTEIN","Protein-arginine deiminase type-2",9606,"Homo sapiens","CHEMBL1909487",
104333,"SINGLE PROTEIN","Protein-arginine deiminase type-3",9606,"Homo sapiens","CHEMBL1909488",
104334,"SINGLE PROTEIN","Collagenase",837,"Porphyromonas gingivalis","CHEMBL1909489",
104335,"SINGLE PROTEIN","Interleukin-1 beta",9606,"Homo sapiens","CHEMBL1909490",
104336,"SINGLE PROTEIN","Prostaglandin F2-alpha receptor",9940,"Ovis aries","CHEMBL1909491",
104383,"SINGLE PROTEIN","Protoporphyrinogen oxidase",9606,"Homo sapiens","CHEMBL1926488",
104384,"SINGLE PROTEIN","Protoporphyrinogen oxidase, mitochondrial",4097,"Nicotiana tabacum","CHEMBL1926489",
104385,"SINGLE PROTEIN","Alpha-1A adrenergic receptor",9823,"Sus scrofa","CHEMBL1926490",
104386,"SINGLE PROTEIN","Macrophage migration inhibitory factor",10090,"Mus musculus","CHEMBL1926491",
104417,"SINGLE PROTEIN","Precursor of the S-layer proteins",272563,"Clostridium difficile (strain 630)","CHEMBL1938206",
104418,"SINGLE PROTEIN","Cell surface protein",272563,"Clostridium difficile (strain 630)","CHEMBL1938207",
104419,"SINGLE PROTEIN","Lysine-specific histone demethylase 1B",9606,"Homo sapiens","CHEMBL1938208",
104420,"SINGLE PROTEIN","Lysine-specific demethylase 3A",9606,"Homo sapiens","CHEMBL1938209",
104421,"SINGLE PROTEIN","Lysine-specific demethylase 2A",9606,"Homo sapiens","CHEMBL1938210",
104422,"SINGLE PROTEIN","Lysine-specific demethylase 6B",9606,"Homo sapiens","CHEMBL1938211",
104423,"SINGLE PROTEIN","Histone lysine demethylase PHF8",9606,"Homo sapiens","CHEMBL1938212",
104424,"SINGLE PROTEIN","Eukaryotic translation initiation factor 2-alpha kinase 1",10090,"Mus musculus","CHEMBL1938213",
104425,"SINGLE PROTEIN","Matrix metalloproteinase-19",9606,"Homo sapiens","CHEMBL1938214",
104200,"SINGLE PROTEIN","Elongation factor 1-alpha 1",9606,"Homo sapiens","CHEMBL1795120",
104201,"SINGLE PROTEIN","Interferon-induced, double-stranded RNA-activated protein kinase",10090,"Mus musculus","CHEMBL1795121",
104202,"SINGLE PROTEIN","Elongation factor 1-alpha 2",9606,"Homo sapiens","CHEMBL1795122",
104203,"SINGLE PROTEIN","Hsp90 co-chaperone Cdc37",9606,"Homo sapiens","CHEMBL1795123",
104204,"SINGLE PROTEIN","Muscarinic acetylcholine receptor M1",9544,"Macaca mulatta","CHEMBL1795124",
104205,"SINGLE PROTEIN","Carbonic anhydrase",13489,"Dicentrarchus labrax","CHEMBL1795125",
104206,"SINGLE PROTEIN","cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A",10090,"Mus musculus","CHEMBL1795126",
104533,"SINGLE PROTEIN","Cytoplasmic tyrosine-protein kinase BMX",10090,"Mus musculus","CHEMBL2034793",
104534,"SINGLE PROTEIN","Ephrin type-A receptor 3",10090,"Mus musculus","CHEMBL2034794",
104535,"SINGLE PROTEIN","Tyrosine-protein kinase Fgr",10090,"Mus musculus","CHEMBL2034795",
104536,"SINGLE PROTEIN","Receptor-type tyrosine-protein kinase FLT3",10090,"Mus musculus","CHEMBL2034796",
104537,"SINGLE PROTEIN","Mitogen-activated protein kinase 9",10090,"Mus musculus","CHEMBL2034797",
104387,"SINGLE PROTEIN","Tau-tubulin kinase 1",9606,"Homo sapiens","CHEMBL1926492",
104388,"SINGLE PROTEIN","NF-kappa-B inhibitor alpha",10090,"Mus musculus","CHEMBL1926493",
104389,"SINGLE PROTEIN","Synphilin-1",9606,"Homo sapiens","CHEMBL1926494",
104390,"SINGLE PROTEIN","Trace amine-associated receptor 1",9544,"Macaca mulatta","CHEMBL1926495",
104391,"SINGLE PROTEIN","Bone morphogenetic protein 2",9606,"Homo sapiens","CHEMBL1926496",
104392,"SINGLE PROTEIN","NADPH oxidase 5",9606,"Homo sapiens","CHEMBL1926497",
104393,"SINGLE PROTEIN","Prostaglandin E2 receptor EP4 subtype",9986,"Oryctolagus cuniculus","CHEMBL1926498",
104394,"SINGLE PROTEIN","Neuraminidase",504904,"Influenza A virus","CHEMBL1926499",
104395,"SINGLE PROTEIN","Acyl-protein thioesterase 2",9606,"Homo sapiens","CHEMBL1932891",
104396,"SINGLE PROTEIN","Lysozyme C",9031,"Gallus gallus","CHEMBL1932892",
104397,"SINGLE PROTEIN","40S ribosomal protein S27",9606,"Homo sapiens","CHEMBL1932893",
104398,"SINGLE PROTEIN","Matrix protein 2",211044,"Influenza A virus (strain A/Puerto Rico/8/1934 H1N1)","CHEMBL1932894",
104399,"SINGLE PROTEIN","Natural resistance-associated macrophage protein 2",9606,"Homo sapiens","CHEMBL1932895",
104400,"SINGLE PROTEIN","Ezrin",9606,"Homo sapiens","CHEMBL1932896",
104207,"SINGLE PROTEIN","Thymidine kinase",10298,"Human herpesvirus 1","CHEMBL1795127",
104208,"SINGLE PROTEIN","Thymidine kinase",10334,"Feline herpesvirus 1","CHEMBL1795128",
104209,"SINGLE PROTEIN","Interleukin-6",9606,"Homo sapiens","CHEMBL1795129",
104210,"SINGLE PROTEIN","Somatostatin",9606,"Homo sapiens","CHEMBL1795130",
104211,"SINGLE PROTEIN","Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A",9606,"Homo sapiens","CHEMBL1795131",
104212,"SINGLE PROTEIN","Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A",10116,"Rattus norvegicus","CHEMBL1795132",
104214,"SINGLE PROTEIN","Disks large homolog 4",10090,"Mus musculus","CHEMBL1795134",
104215,"SINGLE PROTEIN","3-oxoacyl-[acyl-carrier-protein] synthase 3",562,"Escherichia coli","CHEMBL1795135",
104216,"SINGLE PROTEIN","Fatty acid synthase",9031,"Gallus gallus","CHEMBL1795136",
104217,"SINGLE PROTEIN","Cytochrome P450 2D15",9615,"Canis familiaris","CHEMBL1795137",
104218,"SINGLE PROTEIN","Transmembrane protease serine 11D",9606,"Homo sapiens","CHEMBL1795138",
104538,"SINGLE PROTEIN","Mast/stem cell growth factor receptor Kit",10090,"Mus musculus","CHEMBL2034798",
104539,"SINGLE PROTEIN","Proto-oncogene tyrosine-protein kinase receptor Ret",10090,"Mus musculus","CHEMBL2034799",
104540,"SINGLE PROTEIN","Tyrosine-protein kinase receptor Tie-1",10090,"Mus musculus","CHEMBL2034800",
104541,"SINGLE PROTEIN","Tyrosine-protein kinase ZAP-70",10090,"Mus musculus","CHEMBL2034801",
104542,"SINGLE PROTEIN","Proto-oncogene tyrosine-protein kinase ROS",10090,"Mus musculus","CHEMBL2034802",
104543,"SINGLE PROTEIN","Regulator of G-protein signaling 8",9606,"Homo sapiens","CHEMBL2034803",
104544,"SINGLE PROTEIN","Taste receptor type 2 member 31",9606,"Homo sapiens","CHEMBL2034804",
104545,"SINGLE PROTEIN","N-acylethanolamine-hydrolyzing acid amidase",10116,"Rattus norvegicus","CHEMBL2034805",
104546,"SINGLE PROTEIN","Streptopain",1314,"Streptococcus pyogenes","CHEMBL2034806",
104547,"SINGLE PROTEIN","DNA repair protein RAD51 homolog 1",9606,"Homo sapiens","CHEMBL2034807",
104548,"SINGLE PROTEIN","DNA repair protein RAD51 homolog 1",10090,"Mus musculus","CHEMBL2034808",
104401,"SINGLE PROTEIN","Hemagglutinin",387139,"Influenza A virus (strain A/Aichi/2/1968 H3N2)","CHEMBL1932897",
104402,"SINGLE PROTEIN","Syk protein",10090,"Mus musculus","CHEMBL1932898",
104403,"SINGLE PROTEIN","Macrophage metalloelastase",9986,"Oryctolagus cuniculus","CHEMBL1932899",
104404,"SINGLE PROTEIN","Matrix metalloproteinase-12",9615,"Canis familiaris","CHEMBL1932900",
104405,"SINGLE PROTEIN","Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase",243274,"Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)","CHEMBL1932901",
104406,"SINGLE PROTEIN","Lysosomal alpha-mannosidase",9913,"Bos taurus","CHEMBL1932902",
104407,"SINGLE PROTEIN","Peroxisome proliferator-activated receptor gamma",9615,"Canis familiaris","CHEMBL1932903",
104408,"SINGLE PROTEIN","Peroxisome proliferator-activated receptor delta",9615,"Canis familiaris","CHEMBL1932904",
104409,"SINGLE PROTEIN","Testosterone 17-beta-dehydrogenase 3",10090,"Mus musculus","CHEMBL1932905",
104410,"SINGLE PROTEIN","Probable carboxylesterase 12",3702,"Arabidopsis thaliana","CHEMBL1932906",
104411,"SINGLE PROTEIN","Probable thylakoidal processing peptidase 2, chloroplastic",3702,"Arabidopsis thaliana","CHEMBL1932907",
104412,"SINGLE PROTEIN","Serine carboxypeptidase-like 48",3702,"Arabidopsis thaliana","CHEMBL1932908",
104413,"SINGLE PROTEIN","Probable carboxylesterase 7",3702,"Arabidopsis thaliana","CHEMBL1932909",
104414,"SINGLE PROTEIN","ATP-dependent Clp protease proteolytic subunit",93061,"Staphylococcus aureus (strain NCTC 8325)","CHEMBL1932910",
104415,"SINGLE PROTEIN","Histone acetyltransferase KAT5",10116,"Rattus norvegicus","CHEMBL1932911",
104219,"SINGLE PROTEIN","Transmembrane protease serine 6",9606,"Homo sapiens","CHEMBL1795139",
104220,"SINGLE PROTEIN","Transmembrane protease serine 2",9606,"Homo sapiens","CHEMBL1795140",
104428,"SINGLE PROTEIN","Mixed lineage kinase domain-like protein",9606,"Homo sapiens","CHEMBL1938217",
104429,"SINGLE PROTEIN","2-dehydro-3-deoxyphosphooctonate aldolase",122586,"Neisseria meningitidis serogroup B (strain MC58)","CHEMBL1938218",
104430,"SINGLE PROTEIN","Neuropeptides B/W receptor type 1",10090,"Mus musculus","CHEMBL1938219",
104431,"SINGLE PROTEIN","Inositol-tetrakisphosphate 1-kinase",9606,"Homo sapiens","CHEMBL1938220",
104433,"SINGLE PROTEIN","1-phosphatidylinositol 3-phosphate 5-kinase",9606,"Homo sapiens","CHEMBL1938222",
104434,"SINGLE PROTEIN","TP53-regulating kinase",9606,"Homo sapiens","CHEMBL1938223",
104286,"PROTEIN COMPLEX","Neuronal acetylcholine receptor; alpha2/beta2",10116,"Rattus norvegicus","CHEMBL1907592",
104287,"PROTEIN COMPLEX","Neuronal acetylcholine receptor; alpha3/beta4",10116,"Rattus norvegicus","CHEMBL1907593",
104288,"PROTEIN COMPLEX","Neuronal acetylcholine receptor; alpha3/beta4",9606,"Homo sapiens","CHEMBL1907594",
104289,"PROTEIN COMPLEX","Neuronal acetylcholine receptor; alpha4/beta4",10116,"Rattus norvegicus","CHEMBL1907595",
104290,"PROTEIN COMPLEX","Neuronal acetylcholine receptor; alpha4/beta2",10116,"Rattus norvegicus","CHEMBL1907596",
104291,"PROTEIN COMPLEX","GABA-A receptor; GABA-A site (alpha1/beta2 interface)",9606,"Homo sapiens","CHEMBL1907597",
104292,"PROTEIN COMPLEX","Integrin alpha-V/beta-3",9606,"Homo sapiens","CHEMBL1907598",
104293,"PROTEIN COMPLEX","Integrin alpha-4/beta-1",9606,"Homo sapiens","CHEMBL1907599",
104294,"PROTEIN COMPLEX","Cyclin-dependent kinase 5/CDK5 activator 1",9606,"Homo sapiens","CHEMBL1907600",
104295,"PROTEIN COMPLEX","Cyclin-dependent kinase 4/cyclin D1",9606,"Homo sapiens","CHEMBL1907601",
